error_type	priority	herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTY	10	CHRB	1413244	CHRB	Erica M. Frank	New Jersey	Burlington	5.2	outside_boundary_exact	New Jersey, Atlantic County	39.5,-74.466667	CHRB-L-0001838	Bass River	https://lichenportal.org/portal/collections/individual/index.php?occid=1413244
COUNTY	10	CHRB	1413278	CHRB	Erica M. Frank	New Jersey	Warren	0.2	outside_boundary_exact	New Jersey, Hunterdon County	40.766667,-74.908333	CHRB-L-0001872	Point Mt.	https://lichenportal.org/portal/collections/individual/index.php?occid=1413278
COUNTY	10	CHRB	1413553	CHRB	Erica M. Frank	New Jersey	Burlington	5.2	outside_boundary_exact	New Jersey, Atlantic County	39.5,-74.466667	CHRB-L-0002147	Bass River	https://lichenportal.org/portal/collections/individual/index.php?occid=1413553
COUNTY	10	CHRB	1481637	CHRB	Erica M. Frank	New Jersey	Burlington	5.2	outside_boundary_exact	New Jersey, Atlantic County	39.5,-74.466667	CHRB-L-0000358	Bass River	https://lichenportal.org/portal/collections/individual/index.php?occid=1481637
COUNTY	10	CHRB	1481682	CHRB	Erica M. Frank	New Jersey	Burlington	5.2	outside_boundary_exact	New Jersey, Atlantic County	39.5,-74.466667	CHRB-L-0000403	Bass River	https://lichenportal.org/portal/collections/individual/index.php?occid=1481682
COUNTY	10	CHRB	1481685	CHRB	Erica M. Frank	New Jersey	Warren	9.33	outside_boundary_exact	New Jersey, Sussex County	41.041667,-74.766667	CHRB-L-0000406	Paulinskill Valley Trail, Sect. 3	https://lichenportal.org/portal/collections/individual/index.php?occid=1481685
COUNTY	10	CHRB	1481697	CHRB	Erica M. Frank	New Jersey	Burlington	5.2	outside_boundary_exact	New Jersey, Atlantic County	39.5,-74.466667	CHRB-L-0000418	Bass River	https://lichenportal.org/portal/collections/individual/index.php?occid=1481697
COUNTY	10	CHRB	1481786	CHRB	Erica M. Frank	New Jersey	Burlington	5.2	outside_boundary_exact	New Jersey, Atlantic County	39.5,-74.466667	CHRB-L-0000917	Bass River	https://lichenportal.org/portal/collections/individual/index.php?occid=1481786
COUNTY	10	CHRB	1482023	CHRB	Erica M. Frank	New Jersey	Warren	0.12	outside_boundary_exact	New Jersey, Warren County	40.9,-74.783333	CHRB-L-0002475	Jenny Jump, Freylingheusen Twp.	https://lichenportal.org/portal/collections/individual/index.php?occid=1482023
COUNTY	10	CHRB	1482034	CHRB	Erica M. Frank	New Jersey	Warren	0.2	outside_boundary_exact	New Jersey, Hunterdon County	40.766667,-74.908333	CHRB-L-0002486	Point Mt.	https://lichenportal.org/portal/collections/individual/index.php?occid=1482034
COUNTY	10	CHRB	1482061	CHRB	Erica M. Frank	New Jersey	Warren	0.2	outside_boundary_exact	New Jersey, Hunterdon County	40.766667,-74.908333	CHRB-L-0002513	Point Mtn.	https://lichenportal.org/portal/collections/individual/index.php?occid=1482061
COUNTY	10	CHRB	1482090	CHRB	Erica M. Frank	New Jersey	Warren	0.2	outside_boundary_exact	New Jersey, Hunterdon County	40.766667,-74.908333	CHRB-L-0002542	Point Mountain	https://lichenportal.org/portal/collections/individual/index.php?occid=1482090
COUNTY	10	CHRB	5780226	CHRB	Natalie Howe	New Jersey	Burlington	42.62	outside_boundary_exact	New Jersey, Cumberland County	39.332759,-74.971892	CHRB-L-0002716	Manumuskin River preserve, entrance near 198 Barth Rd.	https://lichenportal.org/portal/collections/individual/index.php?occid=5780226
COUNTY	10	CHRB	5780233	CHRB	Natalie Howe	New Jersey	Burlington	0.23	outside_boundary_exact	New Jersey, Burlington County	39.644117,-74.6609	CHRB-L-0002723	0.5 miles N on road behind Batsto-Pleasant Mills United Methodist Church	https://lichenportal.org/portal/collections/individual/index.php?occid=5780233
COUNTY	10	CHRB	5780263	CHRB	Natalie Howe	New Jersey	Burlington	0.23	outside_boundary_exact	New Jersey, Burlington County	39.644117,-74.6609	CHRB-L-0002755	Wharton State Forest. 0.5 miles N on road behind Batsto-Pleasant Mills United Methodist Church	https://lichenportal.org/portal/collections/individual/index.php?occid=5780263
COUNTY	10	CHRB	5780264	CHRB	Natalie Howe	New Jersey	Burlington	0.23	outside_boundary_exact	New Jersey, Burlington County	39.644117,-74.6609	CHRB-L-0002756	Wharton State Forest. 0.5 miles N on road behind Batsto-Pleasant Mills United Methodist Church	https://lichenportal.org/portal/collections/individual/index.php?occid=5780264
COUNTY	10	CHRB	5780265	CHRB	Natalie Howe	New Jersey	Burlington	0.23	outside_boundary_exact	New Jersey, Burlington County	39.644117,-74.6609	CHRB-L-0002757	Wharton State Forest. 0.5 miles N on road behind Batsto-Pleasant Mills United Methodist Church	https://lichenportal.org/portal/collections/individual/index.php?occid=5780265
COUNTY	10	CHRB	5780266	CHRB	Natalie Howe	New Jersey	Burlington County	0.23	outside_boundary_exact	New Jersey, Burlington County	39.644117,-74.6609	CHRB-L-0002758	Wharton State Forest. 0.5 miles N on road behind Batsto-Pleasant Mills United Methodist Church	https://lichenportal.org/portal/collections/individual/index.php?occid=5780266
COUNTY	10	CHRB	5780267	CHRB	Natalie Howe	New Jersey	Burlington	0.23	outside_boundary_exact	New Jersey, Burlington County	39.644117,-74.6609	CHRB-L-0002759	Wharton State Forest. 0.5 miles N on road behind Batsto-Pleasant Mills United Methodist Church	https://lichenportal.org/portal/collections/individual/index.php?occid=5780267
COUNTY	10	CHRB	5780268	CHRB	Natalie Howe	New Jersey	Burlington	0.23	outside_boundary_exact	New Jersey, Burlington County	39.644117,-74.6609	CHRB-L-0002760	Wharton State Forest. 0.5 miles N on road behind Batsto-Pleasant Mills United Methodist Church	https://lichenportal.org/portal/collections/individual/index.php?occid=5780268
COUNTY	10	CHRB	5780269	CHRB	Natalie Howe	New Jersey	Burlington	0.23	outside_boundary_exact	New Jersey, Burlington County	39.644117,-74.6609	CHRB-L-0002761	Wharton State Forest. 0.5 miles N on road behind Batsto-Pleasant Mills United Methodist Church	https://lichenportal.org/portal/collections/individual/index.php?occid=5780269
COUNTY	10	CHRB	5780270	CHRB	Natalie Howe	New Jersey	Burlington County	0.23	outside_boundary_exact	New Jersey, Burlington County	39.644117,-74.6609	CHRB-L-0002762	Wharton State Forest. 0.5 miles N on road behind Batsto-Pleasant Mills United Methodist Church	https://lichenportal.org/portal/collections/individual/index.php?occid=5780270
COUNTY	10	FH	1296490	FH	J. C. Lendemer	New Jersey	Cumberland County	0.9	outside_boundary_exact	New Jersey, Atlantic County	39.50694444,-74.95833333	barcode-00259951	Peaslee Wildlife Management Area, ca. 2.4 mi S of jct NJ 49 and CR 646 (Cumberland Rd.), S of CR 646 (Cumberland Rd.), NE of RR tracks, 0.25 mi N of Manumsukin Maurice River Township	https://lichenportal.org/portal/collections/individual/index.php?occid=1296490
COUNTY	10	KANU	1331622	KANU	James C Lendemer; Walter Bien; Carrie Kiel	New Jersey	Burlington	1.21	outside_boundary_exact	New Jersey, Ocean County	39.7066667,-74.3758333	380464	Stafford Forge Wildlife Management Area	https://lichenportal.org/portal/collections/individual/index.php?occid=1331622
COUNTY	10	KANU	1336136	KANU	James C Lendemer	New Jersey	Cumberland	0.9	outside_boundary_exact	New Jersey, Atlantic County	39.5069444,-74.9583333	381120	Manumsukin: 0.25 mi N	https://lichenportal.org/portal/collections/individual/index.php?occid=1336136
COUNTY	10	NHA	2695592	NHA	J. Hoy	New Jersey	Burlington	0.18	outside_boundary_exact	New Jersey, Burlington County	39.6483,-74.661017	NHA-499630	Batsto, Wharton State Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=2695592
COUNTY	10	NHA	2733484	NHA	J. Hoy	New Jersey	Burlington	0.18	outside_boundary_exact	New Jersey, Burlington County	39.6483,-74.661017	NHA-499689	Batsto, Wharton State Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=2733484
COUNTY	10	NHA	2733485	NHA	J. Hoy	New Jersey	Burlington	0.18	outside_boundary_exact	New Jersey, Burlington County	39.6483,-74.661017	NHA-499690	Batsto, Wharton State Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=2733485
COUNTY	10	NHA	2734061	NHA	J. Hoy	New Jersey	Burlington	0.18	outside_boundary_exact	New Jersey, Burlington County	39.6483,-74.661017	NHA-499694	Batsto, Wharton State Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=2734061
COUNTY	10	NHA	2738210	NHA	J. Hoy	New Jersey	Burlington	0.18	outside_boundary_exact	New Jersey, Burlington County	39.6483,-74.661017	NHA-499746	Batsto, Wharton State Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=2738210
COUNTY	10	OMA	803975	OMA	NA	New Jersey	Atlantic	0.69	outside_boundary_exact	New Jersey, Burlington County	39.65,-74.65	11540	Wharton State Forest; Batsto Natural Area	https://lichenportal.org/portal/collections/individual/index.php?occid=803975
COUNTY	10	OMA	804044	OMA	NA	New Jersey	Burlington	7.27	outside_boundary_exact	New Jersey, Atlantic County	39.557778,-74.653333	15424	Wharton State Forest; between Mullica River and Batsto River, just S of Batsto	https://lichenportal.org/portal/collections/individual/index.php?occid=804044
COUNTY	10	OSC	4415543	OSC	James Lendemer	New Jersey	Atlantic	2.05	outside_boundary_exact	New Jersey, Burlington County	39.709444,-74.666667	107061	Wharton State Forest, Batsto Natural Area, along the east shore of the Batsto River, ca. 1/2 mile north of Quaker bridge, east of Atsion.	https://lichenportal.org/portal/collections/individual/index.php?occid=4415543
COUNTY	10	OSC	5593064	OSC	Marie Trest	New Jersey	Camden	11.21	outside_boundary_exact	New Jersey, Burlington County	39.65118,-74.6517	OSC-M-055003	Wharton State Forest, Red Trail. Plot MDA0412	https://lichenportal.org/portal/collections/individual/index.php?occid=5593064
COUNTY	10	PH	1724521	PH	James C. Lendemer	New Jersey	Atlantic	3.7	outside_boundary_exact	New Jersey, Cumberland County	39.4225,-74.9175	PH00089589	Along an unnamed sand/gravel road, ca. 1/2 mile west of intersection with Mays Landing Road, ca. 1/2 mile east of intersection with Union Road.	https://lichenportal.org/portal/collections/individual/index.php?occid=1724521
COUNTY	10	PH	1743104	PH	James C. Lendemer	New Jersey	Atlantic	7.31	outside_boundary_exact	New Jersey, Burlington County	39.68389,-74.57639	PH00101195	Wharton State Forest, Washington, at the intersection of the unnamed sand road	https://lichenportal.org/portal/collections/individual/index.php?occid=1743104
COUNTY	10	PH	1743249	PH	James C. Lendemer	New Jersey	Atlantic	7.31	outside_boundary_exact	New Jersey, Burlington County	39.68389,-74.57639	PH00101342	Wharton State Forest, Washington, at the intersection of the unnamed sand road	https://lichenportal.org/portal/collections/individual/index.php?occid=1743249
COUNTY	10	PH	1743834	PH	James C. Lendemer	New Jersey	Atlantic	7.31	outside_boundary_exact	New Jersey, Burlington County	39.68389,-74.57639	PH00101927	Wharton State Forest, Washington, at the intersection of the unnamed sand road	https://lichenportal.org/portal/collections/individual/index.php?occid=1743834
COUNTY	10	PH	1743874	PH	James C. Lendemer	New Jersey	Atlantic	0.13	outside_boundary_exact	New Jersey, Burlington County	39.62667,-74.62583	PH00101966	Wharton State Forest, Sweetwater, along Pleasant Mills Road, several hundred yards from the north shore of the Mullica River, ca. 2.8 km southeast of Batsto	https://lichenportal.org/portal/collections/individual/index.php?occid=1743874
COUNTY	10	PH	1743952	PH	James C. Lendemer	New Jersey	Burlington	1.21	outside_boundary_exact	New Jersey, Ocean County	39.70667,-74.37583	PH00102045	Stafford Forge Wildlife Management Area, ~1/4 mile west of NJ 539, east of Governors Bridge, Oswego Lake Quad	https://lichenportal.org/portal/collections/individual/index.php?occid=1743952
COUNTY	10	PH	1777134	PH	James C. Lendemer	New Jersey	Atlantic	0.13	outside_boundary_exact	New Jersey, Burlington County	39.62667,-74.62583	PH00106685	Wharton State Forest, Sweetwater, along Pleasant Mills Road, several hundred yards from the north shore of the Mullica River, ca. 2.8 km southeast of Batsto	https://lichenportal.org/portal/collections/individual/index.php?occid=1777134
COUNTY	10	PH	1777697	PH	James C. Lendemer	New Jersey	Burlington	1.21	outside_boundary_exact	New Jersey, Ocean County	39.70667,-74.37583	PH00107250	Stafford Forge Wildlife Management Area, ~1/4 mile west of NJ 539, east of Governors Bridge, Oswego Lake Quad	https://lichenportal.org/portal/collections/individual/index.php?occid=1777697
COUNTY	10	PH	1777730	PH	James C. Lendemer	New Jersey	Burlington	1.21	outside_boundary_exact	New Jersey, Ocean County	39.70667,-74.37583	PH00107283	Stafford Forge Wildlife Management Area, ~1/4 mile west of NJ 539, east of Governors Bridge, Oswego Lake Quad	https://lichenportal.org/portal/collections/individual/index.php?occid=1777730
COUNTY	10	PH	1778784	PH	James C. Lendemer	New Jersey	Atlantic	0.14	outside_boundary_exact	New Jersey, Burlington County	39.62672,-74.625904	PH00108338	Wharton State Forest, Sweetwater, along Pleasant Mills Road, several hundred yards from the north shore of the Mullica River, ca 2.8 km southeast of Batsto	https://lichenportal.org/portal/collections/individual/index.php?occid=1778784
COUNTY	10	PH	1795147	PH	James C. Lendemer	New Jersey	Burlington	1.21	outside_boundary_exact	New Jersey, Ocean County	39.70667,-74.37583	PH00115474	Stafford Forge Wildlife Management Area, -1/4 mile west of NJ 539, cast of Governors Bridge, Oswego Lake Quad.	https://lichenportal.org/portal/collections/individual/index.php?occid=1795147
COUNTY	10	PH	1795364	PH	James C. Lendemer	New Jersey	Atlantic	0.22	outside_boundary_exact	New Jersey, Burlington County	39.649717,-74.6557	PH00115690	along an unnamed sand road several hundred yards west of the Mullica River, ca. 3/4 to 1 mile north of Batsto Village Interpretive Center and NJ Route #542, northwest of Batsto, Batsto Natural Area, Wharton State Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=1795364
COUNTY	10	PH	1795365	PH	James C. Lendemer	New Jersey	Burlington	1.59	outside_boundary_exact	New Jersey, Ocean County	39.846851,-74.409938	PH00115691	along a dirt road leading to the cabin, west of Red Road (Stevenson Road), Oswego River Preserve	https://lichenportal.org/portal/collections/individual/index.php?occid=1795365
COUNTY	10	PH	1797315	PH	James C. Lendemer	New Jersey	Atlantic	0.84	outside_boundary_exact	New Jersey, Burlington County	39.64179,-74.647663	PH00117641	Wharton State Forest, Batsto, 0.5 miles east of Pleasant Mills, Atsion Quad	https://lichenportal.org/portal/collections/individual/index.php?occid=1797315
COUNTY	10	PH	1797728	PH	Martin George Peidl	New Jersey	Burlington	12.57	outside_boundary_exact	New Jersey, Atlantic County	39.543542,-74.753697	PH00118054	Makepeace Lake	https://lichenportal.org/portal/collections/individual/index.php?occid=1797728
COUNTY	10	SBBG	147118	SBBG	Claire K. Schmitt	New Jersey	Atlantic	0.69	outside_boundary_exact	New Jersey, Burlington County	39.65,-74.65	SBBG008472L	Wharton State Forest, Batsto Natural Area	https://lichenportal.org/portal/collections/individual/index.php?occid=147118
COUNTY	10	UCR(temp)	2591182	UCR(temp)	James Lendemer	New Jersey	Atlantic	0.57	outside_boundary_exact	New Jersey, Burlington County	39.641111,-74.651111	SBBG009779L	Just west of the shore of the Batsto River and E of the Mullica River, south of Batsto, Wharton State Forest.	https://lichenportal.org/portal/collections/individual/index.php?occid=2591182
COUNTY	10	UCR(temp)	2591190	UCR(temp)	James Lendemer	New Jersey	Atlantic	0.57	outside_boundary_exact	New Jersey, Burlington County	39.64111,-74.65111	UCR-144321	Just west of the shore of the Batsto River and E of the Mullica River, south of Batsto	https://lichenportal.org/portal/collections/individual/index.php?occid=2591190
COUNTY	10	UCR(temp)	2591330	UCR(temp)	James Lendemer	New Jersey	Atlantic	0.57	outside_boundary_exact	New Jersey, Burlington County	39.641111,-74.651111	SBBG008841L	Just west of the shore of the Batsto River and E of the Mullica River, south of Batsto, Wharton State Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=2591330
COUNTY	10	UCR(temp)	2597195	UCR(temp)	James Lendemer	New Jersey	Burlington	1.21	outside_boundary_exact	New Jersey, Ocean County	39.706667,-74.375833	SBBG015449L	Stafford Forge Wildlife, Management Area, ~ 1/4 mile west of NJ 539, east of Govenors Bridge.	https://lichenportal.org/portal/collections/individual/index.php?occid=2597195
