herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link	COUNTRY	1000
USCH	3032045	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032045	STATE	100
USCH	3032061	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032061	STATE	100
USCH	3032090	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032090	STATE	100
USCH	3032114	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032114	STATE	100
USCH	3032118	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032118	STATE	100
USCH	3032119	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032119	STATE	100
USCH	3032121	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032121	STATE	100
USCH	3032122	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032122	STATE	100
USCH	3032124	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032124	STATE	100
USCH	3032132	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032132	STATE	100
USCH	3032156	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032156	STATE	100
USCH	3032171	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032171	STATE	100
USCH	3032172	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032172	STATE	100
USCH	3044047	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3044047	STATE	100
USCH	3044089	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3044089	STATE	100
USCH	3044098	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3044098	STATE	100
USCH	3044125	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3044125	STATE	100
USCH	3044161	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3044161	STATE	100
USCH	3044162	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3044162	STATE	100
USCH	3044166	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3044166	STATE	100
USCH	3044177	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3044177	STATE	100
USCH	3044189	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3044189	STATE	100
USCH	3044226	USCH	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3044226	STATE	100
BRIT	4798982	BRIT	Steven R. Hill	South Carolina	Henderson	58.14	outside_boundary_similarity_0.667	North Carolina, Henderson County	35.33766,-82.43837	BRIT694264	Lot next to Red Roof Inn, 240 Mitchelle Drive near Rt. I-26, Hendersonville.	https://lichenportal.org/portal/collections/individual/index.php?occid=4798982	STATE	100
PH	1742268	PH	Henry A. Green	South Carolina	Charleston	211.58	outside_boundary_exact	South Carolina, Chester County	34.704861,-81.214256	PH00095969	Chester.	https://lichenportal.org/portal/collections/individual/index.php?occid=1742268	COUNTY	10
LSU	1374495	LSU	L. L. Loope	South Carolina	Lancaster	171.36	outside_boundary_exact	South Carolina, Georgetown County	33.554875,-79.056547	LSU00140163	Forty Acre Rock; NE of Kershaw and ca. 15 mi. SW of Pageland.	https://lichenportal.org/portal/collections/individual/index.php?occid=1374495	COUNTY	10
LSU	1375918	LSU	L. L. Loope	South Carolina	Lancaster	171.36	outside_boundary_exact	South Carolina, Georgetown County	33.554875,-79.056547	LSU00140255	Forty-Acre Rock, NE of Kershaw and about 15 mi. SW of Pageland.	https://lichenportal.org/portal/collections/individual/index.php?occid=1375918	COUNTY	10
LSU	1442386	LSU	R. E. Weaver	South Carolina	Lancaster	171.36	outside_boundary_exact	South Carolina, Georgetown County	33.554875,-79.056547	LSU00143532	Forty-Acre Rock, NE of Kershaw and about 15 mi. SW of Pageland.	https://lichenportal.org/portal/collections/individual/index.php?occid=1442386	COUNTY	10
LSU	1457207	LSU	L. L. Loops	South Carolina	Lancaster	171.36	outside_boundary_exact	South Carolina, Georgetown County	33.554875,-79.056547	LSU00144953	Forty Acre Rock, NE of Kershaw and about 15 mi. SW of Pageland.	https://lichenportal.org/portal/collections/individual/index.php?occid=1457207	COUNTY	10
LSU	1482795	LSU	L. L. Loope	South Carolina	Lancaster	171.36	outside_boundary_exact	South Carolina, Georgetown County	33.554875,-79.056547	LSU00150943	Forty Acre Rock; NE of Kershaw and about 15 mi. SW of Pageland.	https://lichenportal.org/portal/collections/individual/index.php?occid=1482795	COUNTY	10
LSU	1527363	LSU	William L. Cluberson	South Carolina	Lancaster	171.36	outside_boundary_exact	South Carolina, Georgetown County	33.554875,-79.056547	LSU00130467	Forty-Acre Rock near the town of Pageland.	https://lichenportal.org/portal/collections/individual/index.php?occid=1527363	COUNTY	10
LSU	1528059	LSU	L. Loope	South Carolina	Lancaster	171.36	outside_boundary_exact	South Carolina, Georgetown County	33.554875,-79.056547	LSU00131132	Forty Acre Rock; NE of Kershaw and about 15 mi SW of Pageland.	https://lichenportal.org/portal/collections/individual/index.php?occid=1528059	COUNTY	10
LSU	1528060	LSU	William L. Cluberson	South Carolina	Lancaster	171.36	outside_boundary_exact	South Carolina, Georgetown County	33.554875,-79.056547	LSU00131133	Forty-Acre Rock near the town of Pageland.	https://lichenportal.org/portal/collections/individual/index.php?occid=1528060	COUNTY	10
LSU	1528274	LSU	L. Loope	South Carolina	Lancaster	171.36	outside_boundary_exact	South Carolina, Georgetown County	33.554875,-79.056547	LSU00131347	Forty-Acre Rock; NE of Kershaw and about 15 mi. SW of Pageland. Fourty Acre Rock	https://lichenportal.org/portal/collections/individual/index.php?occid=1528274	COUNTY	10
LSU	1528275	LSU	Unknown	South Carolina	Lancaster	171.36	outside_boundary_exact	South Carolina, Georgetown County	33.554875,-79.056547	LSU00131348	Forty-Acre Rock near the town of Pageland. Fourty Acre Rock	https://lichenportal.org/portal/collections/individual/index.php?occid=1528275	COUNTY	10
LSU	1528579	LSU	L. Loope	South Carolina	Lancaster	171.36	outside_boundary_exact	South Carolina, Georgetown County	33.554875,-79.056547	LSU00130432	Forty Acre Rock	https://lichenportal.org/portal/collections/individual/index.php?occid=1528579	COUNTY	10
LSU	1528582	LSU	William L. Cluberson	South Carolina	Lancaster	171.36	outside_boundary_exact	South Carolina, Georgetown County	33.554875,-79.056547	LSU00130434	Forty-Acre Rock near the town of Pageland.	https://lichenportal.org/portal/collections/individual/index.php?occid=1528582	COUNTY	10
NCU	4811319	NCU	Nelson, John B.	South Carolina	Kershaw	150.77	outside_boundary_exact	South Carolina, Allendale County	32.8235,-81.3496	NCU-L-0006645	Quaker Cemetery on west side of UD 521, SW corner of Camden	https://lichenportal.org/portal/collections/individual/index.php?occid=4811319	COUNTY	10
NCU	4811321	NCU	Nelson, John B.	South Carolina	Kershaw	150.77	outside_boundary_exact	South Carolina, Allendale County	32.8235,-81.3496	NCU-L-0006647	Quaker Cemetery on west side of UD 521, SW corner of Camden	https://lichenportal.org/portal/collections/individual/index.php?occid=4811321	COUNTY	10
WIS	1245225	WIS	Wade T. Batson	South Carolina	Saluda	118.61	outside_boundary_exact	South Carolina, Sumter County	33.894503,-80.197792	WIS-L-0065595	adjacent Hwy. 378	https://lichenportal.org/portal/collections/individual/index.php?occid=1245225	COUNTY	10
TENN	1112128	TENN	S. Nakanishi	South Carolina	Lancaster	107.84	outside_boundary_exact	South Carolina, Orangeburg County	33.52232,-80.49126	TENN-L-0006010	42 Acre Stone	https://lichenportal.org/portal/collections/individual/index.php?occid=1112128	COUNTY	10
PH	1726586	PH	H. W. Ravenel	South Carolina	Aiken	103.23	outside_boundary_exact	South Carolina, Berkeley County	33.426555,-80.102027	PH00093065	Santee Canal	https://lichenportal.org/portal/collections/individual/index.php?occid=1726586	COUNTY	10
F	2249069	F	F. W. Gray	South Carolina	Union	94.19	outside_boundary_exact	South Carolina, Chesterfield County	34.759672,-80.391045	C0061166F	Near Pageland	https://lichenportal.org/portal/collections/individual/index.php?occid=2249069	COUNTY	10
NCU	3753344	NCU	Nelson, John B.	South Carolina	Richland	75.82	outside_boundary_exact	South Carolina, Colleton County	33.064311,-80.613528	NCU-L-0006166	South side of Edisto River, Colleton State Park off US 15, north side of Canadys	https://lichenportal.org/portal/collections/individual/index.php?occid=3753344	COUNTY	10
NCU	3395220	NCU	Nelson, John B.	South Carolina	Fairfield	69.83	outside_boundary_exact	South Carolina, Darlington County	34.249867,-80.021341	NCU-L-0005853	edge of Cedar Creek and 0.8 air miles NNW of crossing of Syrup Mill Road over Richland County line, 2.8 air mi NW of downtown Blythewood	https://lichenportal.org/portal/collections/individual/index.php?occid=3395220	COUNTY	10
NCU	3776704	NCU	Perlmutter, Gary B.	South Carolina	Florence	58.99	outside_boundary_exact	South Carolina, Berkeley County	33.277778,-79.726944	NCU-L-0006309	Jake & Suzanne Ervin property, West Pocket Rd, ca. 8 km N of Florence	https://lichenportal.org/portal/collections/individual/index.php?occid=3776704	COUNTY	10
NCU	761034	NCU	Perlmutter, Gary B.	South Carolina	Florence	58.99	outside_boundary_exact	South Carolina, Berkeley County	33.277778,-79.726944	NCU-L-0001541	Jake & Suzanne Ervin property, West Pocket Rd, ca. 8 km N of Florence	https://lichenportal.org/portal/collections/individual/index.php?occid=761034	COUNTY	10
NCU	762709	NCU	Perlmutter, Gary B.	South Carolina	Florence	58.99	outside_boundary_exact	South Carolina, Berkeley County	33.277778,-79.726944	NCU-L-0000907	West Pocket Rd, ca. 8 km N of Florence	https://lichenportal.org/portal/collections/individual/index.php?occid=762709	COUNTY	10
NCU	762880	NCU	Perlmutter, Gary B.	South Carolina	Florence	58.99	outside_boundary_exact	South Carolina, Berkeley County	33.277778,-79.726944	NCU-L-0000467	Jake & Suzanne Ervin property, West Pocket Rd, ca. 8 km N of Florence	https://lichenportal.org/portal/collections/individual/index.php?occid=762880	COUNTY	10
NCU	762891	NCU	Perlmutter, Gary B.	South Carolina	Florence	58.99	outside_boundary_exact	South Carolina, Berkeley County	33.277778,-79.726944	NCU-L-0000468	Jake & Suzanne Ervin property, West Pocket Rd, ca. 8 km N of Florence	https://lichenportal.org/portal/collections/individual/index.php?occid=762891	COUNTY	10
USCH	3032020	USCH	Harris, Richard	South Carolina	Lancaster County	56.65	outside_boundary_exact	South Carolina, Union County	34.6833333,-81.5166667	NA	Forty Acre Rock	https://lichenportal.org/portal/collections/individual/index.php?occid=3032020	COUNTY	10
USCH	3032049	USCH	Harris, Richard	South Carolina	Lancaster County	56.65	outside_boundary_exact	South Carolina, Union County	34.6833333,-81.5166667	NA	Forty Acre Rock	https://lichenportal.org/portal/collections/individual/index.php?occid=3032049	COUNTY	10
USCH	3032073	USCH	Harris, Richard	South Carolina	Lancaster County	56.65	outside_boundary_exact	South Carolina, Union County	34.6833333,-81.5166667	NA	Forty Acre Rock	https://lichenportal.org/portal/collections/individual/index.php?occid=3032073	COUNTY	10
USCH	3032091	USCH	Harris, Richard	South Carolina	Lancaster County	56.65	outside_boundary_exact	South Carolina, Union County	34.6833333,-81.5166667	NA	Forty Acre Rock	https://lichenportal.org/portal/collections/individual/index.php?occid=3032091	COUNTY	10
USCH	3032103	USCH	Harris, Richard	South Carolina	Lancaster County	56.65	outside_boundary_exact	South Carolina, Union County	34.6833333,-81.5166667	NA	Forty Acre Rock	https://lichenportal.org/portal/collections/individual/index.php?occid=3032103	COUNTY	10
USCH	3032104	USCH	Harris, Richard	South Carolina	Lancaster County	56.65	outside_boundary_exact	South Carolina, Union County	34.6833333,-81.5166667	NA	Forty Acre Rock	https://lichenportal.org/portal/collections/individual/index.php?occid=3032104	COUNTY	10
USCH	3032112	USCH	Harris, Richard	South Carolina	Lancaster County	56.65	outside_boundary_exact	South Carolina, Union County	34.6833333,-81.5166667	NA	Forty Acre Rock	https://lichenportal.org/portal/collections/individual/index.php?occid=3032112	COUNTY	10
USCH	3032125	USCH	Buck, William	South Carolina	Lancaster County	56.65	outside_boundary_exact	South Carolina, Union County	34.6833333,-81.5166667	NA	Forty Acre Rock	https://lichenportal.org/portal/collections/individual/index.php?occid=3032125	COUNTY	10
USCH	3032153	USCH	Harris, Richard	South Carolina	Lancaster County	56.65	outside_boundary_exact	South Carolina, Union County	34.6833333,-81.5166667	NA	Forty Acre Rock	https://lichenportal.org/portal/collections/individual/index.php?occid=3032153	COUNTY	10
USCH	3044110	USCH	Harris, Richard	South Carolina	Lancaster County	56.65	outside_boundary_exact	South Carolina, Union County	34.6833333,-81.5166667	NA	Forty Acre Rock	https://lichenportal.org/portal/collections/individual/index.php?occid=3044110	COUNTY	10
USCH	3044112	USCH	Harris, Richard	South Carolina	Lancaster County	56.65	outside_boundary_exact	South Carolina, Union County	34.6833333,-81.5166667	NA	Forty Acre Rock	https://lichenportal.org/portal/collections/individual/index.php?occid=3044112	COUNTY	10
USCH	3044212	USCH	Harris, Richard	South Carolina	Lancaster County	56.65	outside_boundary_exact	South Carolina, Union County	34.6833333,-81.5166667	NA	Forty Acre Rock	https://lichenportal.org/portal/collections/individual/index.php?occid=3044212	COUNTY	10
OSC	4416884	OSC	Bruce McCune	South Carolina	Berkeley	51.27	outside_boundary_exact	South Carolina, Bamberg County	33.15,-80.9	163636	Plain along creek 1.5 mi. N of Hwy. 402 on FS Route 130 in Francis Marion NF, N. of Huger, 33°9'N 80°54'W. Mixed Quercus, Pinus palustris, Pinus taeda, Ericaceous shrubs, and Rubus. FHM Supplemental Lichen Plot #21.	https://lichenportal.org/portal/collections/individual/index.php?occid=4416884	COUNTY	10
OSC	4416893	OSC	Bruce McCune, A. DeBolt	South Carolina	Berkeley	51.27	outside_boundary_exact	South Carolina, Bamberg County	33.15,-80.9	163649	Plain along creek 1.5 mi. N of Hwy. 402 on FS Route 130 in Francis Marion NF, N. of Huger, 33°9'N 80°54'W. Mixed Quercus, Pinus palustris, Pinus taeda, Ericaceous shrubs, and Rubus. FHM Supplemental Lichen Plot #21.	https://lichenportal.org/portal/collections/individual/index.php?occid=4416893	COUNTY	10
OSC	4416917	OSC	Bruce McCune, A. DeBolt	South Carolina	Berkeley	51.27	outside_boundary_exact	South Carolina, Bamberg County	33.15,-80.9	163864	Plain along creek 1.5 mi. N of Hwy. 402 on FS Route 130 in Francis Marion NF, N. of Huger, 33°9'N 80°54'W. Mixed Quercus, Pinus palustris, Pinus taeda, Ericaceous shrubs, and Rubus. FHM Supplemental Lichen Plot #21.	https://lichenportal.org/portal/collections/individual/index.php?occid=4416917	COUNTY	10
OSC	4416921	OSC	Bruce McCune, A. DeBolt	South Carolina	Berkeley	51.27	outside_boundary_exact	South Carolina, Bamberg County	33.15,-80.9	163868	Plain along creek 1.5 mi. N of Hwy. 402 on FS Route 130 in Francis Marion NF, N. of Huger, 33°9'N 80°54'W. Mixed Quercus, Pinus palustris, Pinus taeda, Ericaceous shrubs, and Rubus. FHM Supplemental Lichen Plot #21.	https://lichenportal.org/portal/collections/individual/index.php?occid=4416921	COUNTY	10
OSC	4416924	OSC	Bruce McCune, A. DeBolt	South Carolina	Berkeley	51.27	outside_boundary_exact	South Carolina, Bamberg County	33.15,-80.9	163871	Plain along creek 1.5 mi. N of Hwy. 402 on FS Route 130 in Francis Marion NF, N. of Huger, 33°9'N 80°54'W. Mixed Quercus, Pinus palustris, Pinus taeda, Ericaceous shrubs, and Rubus. FHM Supplemental Lichen Plot #21.	https://lichenportal.org/portal/collections/individual/index.php?occid=4416924	COUNTY	10
OSC	4416926	OSC	Bruce McCune	South Carolina	Berkeley	51.27	outside_boundary_exact	South Carolina, Bamberg County	33.15,-80.9	163873	Plain along creek 1.5 mi. N of Hwy. 402 on FS Route 130 in Francis Marion NF, N. of Huger.	https://lichenportal.org/portal/collections/individual/index.php?occid=4416926	COUNTY	10
OSC	5420854	OSC	Bruce McCune	South Carolina	Berkeley	51.27	outside_boundary_exact	South Carolina, Bamberg County	33.15,-80.9	101712	Plain along creek 1.5 mi N of Hwy 402 on FS Route 130 in Francis Marion NF, N of Huger.	https://lichenportal.org/portal/collections/individual/index.php?occid=5420854	COUNTY	10
